"bodyid","post","pre","downstream","upstream","synweight","assignedOlHex1","assignedOlHex2","flywireType","group","name","somaSide","statusLabel","superclass","type","vfbId","hemibrainType","itoleeHl","supertype","birthtime","mancBodyid","mancGroup","mancType","subclass","synonyms","class","rootSide","somaNeuromere","trumanHl","dimorphism","matchingNotes","entryNerve","mancSerial","mcnsSerial","serialMotif","fruDsx","exitNerve","receptorType","somaLocation","tosomaLocation","status","totalNtPredictions","predictedNtConfidence","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","celltypePredictedNtConfidence","consensusNt","voxels","locationType","soma","role","superclass_export"
12692,2984,1135,6915,2984,9899,NA,NA,"CL309",12692,"CL309_R","R","Roughly traced","cb_intrinsic","CL309","VFB_jrmc34nj","CL309","SMPpv2_ventral","12692",NA,NA,NA,NA,NA,NA,NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36876,18796,36161","","Traced",1135,0.966190040111542,"acetylcholine",2329,"acetylcholine",0.962661862373352,"acetylcholine",1555633738,NA,TRUE,"INTERNEURON","cb_intrinsic"
12693,5072,1660,13596,5072,18668,NA,NA,"PS180",12693,"PS180_L","L","Roughly traced","cb_intrinsic","PS180","VFB_jrmc1js9","PS180","SMPpv2_ventral","12693",NA,NA,NA,NA,NA,NA,NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59970,17370,36207","","Traced",1660,0.964796543121338,"acetylcholine",3262,"acetylcholine",0.965213298797607,"acetylcholine",2289125725,NA,TRUE,"INTERNEURON","cb_intrinsic"
12701,607,255,1926,607,2533,NA,NA,"TmY31",12701,"TmY17_L","L","Reviewed","ol_intrinsic","TmY17","VFB_jrmc09zn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77232,44450,23668","","Traced",255,0.963319897651672,"acetylcholine",97194,"acetylcholine",0.964042484760284,"acetylcholine",261139957,NA,TRUE,"INTERNEURON","ol_intrinsic"
12705,4427,1100,7857,4427,12284,NA,NA,"DNge123",11820,"DNge123_R","R","Prelim Roughly traced","descending_neuron","DNge123","VFB_jrmc30k5",NA,"MX12__prim","11820","early",24193,23404,"DNfl012","fl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47321,47789,27214","","Traced",1100,0.819865942001343,"glutamate",2231,"glutamate",0.816604733467102,"glutamate",2509784300,NA,TRUE,"INTERNEURON","descending_neuron"
12712,2017,630,4949,2017,6966,NA,NA,"LC33",12712,"LC33_R","R","Roughly traced","visual_projection","LC33","VFB_jrmc28as",NA,"SLPa&l1_lateral","12712",NA,NA,NA,NA,NA,"Cachero 2010: aSP-m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fru_low",NA,NA,"20826,20902,23686","","Traced",630,0.812221109867096,"glutamate",14494,"glutamate",0.799194574356079,"glutamate",1037635049,NA,TRUE,"INTERNEURON","visual_projection"
12714,3122,2018,14115,3122,17237,NA,NA,"DNb07",10711,"DNb07(PS067)_R","R","Prelim Roughly traced","descending_neuron","DNb07","VFB_jrmc37nu","PS067","putative_primary",NA,"early",15257,14939,"DNb07","xn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41489,36187,15303","","Traced",2018,0.772286951541901,"glutamate",3917,"glutamate",0.779230535030365,"glutamate",3092013471,NA,TRUE,"INTERNEURON","descending_neuron"
12723,5062,1340,10677,5062,15739,NA,NA,"AVLP591",12723,"AVLP591_R","R","Roughly traced","cb_intrinsic","AVLP591","VFB_jrmc3j6y","AVLP591","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27278,19358,32352","","Traced",1340,0.961703240871429,"acetylcholine",2603,"acetylcholine",0.965040922164917,"acetylcholine",1982345555,NA,TRUE,"INTERNEURON","cb_intrinsic"
12724,8560,1493,10506,8560,19066,NA,NA,"LAL014",12724,"LAL014_R","R","Roughly traced","cb_intrinsic","LAL014","VFB_jrmc2cm9","LAL014","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37274,15576,15208","","Traced",1493,0.905163049697876,"acetylcholine",2978,"acetylcholine",0.917360305786133,"acetylcholine",1654504583,NA,TRUE,"INTERNEURON","cb_intrinsic"
12730,2584,1473,12734,2584,15318,NA,NA,"PS061",12730,"PS061_L","L","Roughly traced","cb_intrinsic","PS061","VFB_jrmc1jka","PS061","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72283,26044,19541","","Traced",1473,0.962887227535248,"acetylcholine",3045,"acetylcholine",0.962635278701782,"acetylcholine",1971986718,NA,TRUE,"INTERNEURON","cb_intrinsic"
12731,9974,1147,11270,9974,21244,NA,NA,"AVLP251",12731,"AVLP251_R","R","Roughly traced","cb_intrinsic","AVLP251","VFB_jrmc3ieh","AVLP251","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32810,34039,18937","","Traced",1147,0.822432696819305,"gaba",2501,"gaba",0.814953327178955,"gaba",1971901364,NA,TRUE,"INTERNEURON","cb_intrinsic"
12746,2414,1297,10326,2414,12740,NA,NA,"CB0784",12746,"PS336_R","R","Roughly traced","cb_intrinsic","PS336","VFB_jrmc1k2e",NA,"LB3","12746","early",NA,NA,NA,NA,NA,NA,NA,"LB","03A_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37146,37562,35216","","Traced",1297,0.796909511089325,"glutamate",4629,"glutamate",0.800671279430389,"glutamate",1972673376,NA,TRUE,"INTERNEURON","cb_intrinsic"
12751,7229,758,5649,7229,12878,NA,NA,"AVLP316",11320,"AVLP316_R","R","Roughly traced","cb_intrinsic","AVLP316","VFB_jrmc3ilg","AVLP316","putative_primary","11320",NA,NA,NA,NA,NA,"Cachero 2010: aIP-g; Yu 2010: pIP6",NA,NA,NA,NA,"sexually dimorphic",NA,NA,NA,NA,NA,"fru_high",NA,NA,"28430,32995,23759","","Traced",758,0.938899219036102,"acetylcholine",4548,"acetylcholine",0.948058664798737,"acetylcholine",1997305419,NA,TRUE,"INTERNEURON","cb_intrinsic"
12766,2338,755,6241,2338,8579,NA,NA,"PVLP080b",12766,"PVLP080_b_L","L","Prelim Roughly traced","cb_intrinsic","PVLP080_b","VFB_jrmc1kc2","PVLP080","VLPl4_anterior","11313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71154,19088,21170","","Traced",755,0.868865311145782,"gaba",4161,"gaba",0.863312363624573,"gaba",714441844,NA,TRUE,"INTERNEURON","cb_intrinsic"
12767,2319,1041,7718,2319,10037,NA,NA,"DNb02",10805,"DNb02_L","L","Roughly traced","descending_neuron","DNb02","VFB_jrmc37nh","DNb02","putative_primary",NA,"early",18445,16858,"DNb02","ut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59444,29370,19248","","Traced",1041,0.666890144348145,"glutamate",4459,"glutamate",0.650474786758423,"glutamate",2683193838,NA,TRUE,"OUTPUT_MOTOR","descending_neuron"
12768,3833,1032,6194,3833,10027,NA,NA,"CB1231a",11242,"SAD110_L","L","Prelim Roughly traced","cb_intrinsic","SAD110","VFB_jrmc1azt",NA,"WEDa1","10279",NA,NA,NA,NA,NA,NA,NA,NA,"TC","13A_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63819,37543,26744","","Traced",1032,0.872921764850616,"gaba",4395,"gaba",0.826736748218536,"gaba",1940382466,NA,TRUE,"INTERNEURON","cb_intrinsic"
12769,6581,1328,10153,6581,16734,NA,NA,"AVLP573",12769,"AVLP573_R","R","Roughly traced","cb_intrinsic","AVLP573","VFB_jrmc3j5z","AVLP573","VLPp&l1__prim","12769","early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32249,20784,37074","","Traced",1328,0.961598634719849,"acetylcholine",2651,"acetylcholine",0.964133501052856,"acetylcholine",1588604200,NA,TRUE,"INTERNEURON","cb_intrinsic"
12773,6509,758,5725,6509,12234,NA,NA,"AVLP316",11320,"AVLP316_L","L","Roughly traced","cb_intrinsic","AVLP316","VFB_jrmc3ill","AVLP316","putative_primary","11320",NA,NA,NA,NA,NA,"Cachero 2010: aIP-g; Yu 2010: pIP6",NA,NA,NA,NA,"sexually dimorphic",NA,NA,NA,NA,NA,"fru_high",NA,NA,"69875,30995,22095","","Traced",758,0.958081841468811,"acetylcholine",4548,"acetylcholine",0.948058664798737,"acetylcholine",1958013034,NA,TRUE,"INTERNEURON","cb_intrinsic"
12783,583,122,837,583,1420,NA,NA,"LC10c",12783,"LC10c-2_L","L","Prelim Roughly traced","visual_projection","LC10c-2","VFB_jrmc25yr",NA,"VPNd2","12783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74077,15266,29055","","Traced",122,0.831476509571075,"acetylcholine",22160,"acetylcholine",0.931111335754395,"acetylcholine",224661055,NA,TRUE,"INTERNEURON","visual_projection"
12785,1568,635,4843,1568,6411,NA,NA,"cLP03",12785,"LPT114_L","L","Prelim Roughly traced","visual_centrifugal","LPT114","VFB_jrmc243y",NA,"VLPp&l1_posterior","11003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60592,18598,36670","","Traced",635,0.849954128265381,"gaba",13942,"gaba",0.873482346534729,"gaba",1230275542,NA,TRUE,"INTERNEURON","visual_centrifugal"
12788,3673,1238,7440,3673,11113,NA,NA,"DNae004",12788,"DNae004(DNa05)_R","R","Prelim Roughly traced","descending_neuron","DNae004","VFB_jrmc37n0","DNa05","WEDd1","11830",NA,12683,12683,"DNut037","ut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36362,17316,16756","","Traced",1238,0.960629940032959,"acetylcholine",2497,"acetylcholine",0.956460654735565,"acetylcholine",4093574533,NA,TRUE,"INTERNEURON","descending_neuron"
12792,9969,1027,8501,9969,18470,NA,NA,"AOTU023",10219,"AOTU023_R","R","Roughly traced","cb_intrinsic","AOTU023","VFB_jrmc3hkf","AOTU023","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38540,19911,14074","","Traced",1027,0.952995777130127,"acetylcholine",2031,"acetylcholine",0.951798498630524,"acetylcholine",1927863848,NA,TRUE,"INTERNEURON","cb_intrinsic"
12798,9100,1856,13033,9100,22133,NA,NA,"AVLP210",10667,"AVLP210_R","R","Roughly traced","cb_intrinsic","AVLP210","VFB_jrmc3ib4","AVLP210","SLPa&l1_anterior","10667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29504,22260,17747","","Traced",1856,0.948602437973022,"acetylcholine",3705,"acetylcholine",0.950381755828857,"acetylcholine",2361887767,NA,TRUE,"INTERNEURON","cb_intrinsic"
12801,4611,1767,12709,4611,17320,NA,NA,"DNa05",11830,"DNa05(PS028)_L","L","Prelim Roughly traced","descending_neuron","DNa05","VFB_jrmc37m5","PS028","WEDd1","11830",NA,12275,12275,"DNa05","ut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59713,15774,15997","","Traced",1767,0.957689106464386,"acetylcholine",3450,"acetylcholine",0.960099995136261,"acetylcholine",4334919711,NA,TRUE,"INTERNEURON","descending_neuron"
12824,2573,392,2197,2573,4770,NA,NA,"LC4",12032,"LC4_L","L","Prelim Roughly traced","visual_projection","LC4","VFB_jrmc28eh","LC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65410,34022,28781","","Traced",392,0.957409143447876,"acetylcholine",46241,"acetylcholine",0.959841430187225,"acetylcholine",666369372,NA,TRUE,"INPUT_VISUAL","visual_projection"
12825,5908,1102,7460,5908,13368,NA,NA,"PS057",NA,"PS057_R","R","Prelim Roughly traced","cb_intrinsic","PS057","VFB_jrmc1jjz","PS057","VLPl2_medial","12825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23784,22326,21333","","Traced",1102,0.735404968261719,"glutamate",2090,"glutamate",0.746442675590515,"glutamate",1800416900,NA,TRUE,"INTERNEURON","cb_intrinsic"
12830,4207,1180,9145,4207,13352,NA,NA,"PS232",12830,"PS232_R","R","Roughly traced","cb_intrinsic","PS232","VFB_jrmc1jvm","PS232","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41386,20978,34746","","Traced",1180,0.949215233325958,"acetylcholine",2424,"acetylcholine",0.947893679141998,"acetylcholine",1817244150,NA,TRUE,"INTERNEURON","cb_intrinsic"
12833,2167,345,2978,2167,5145,NA,NA,NA,12833,"LoVP92_L","L","Prelim Roughly traced","visual_projection","LoVP92","VFB_jrmc207p",NA,"VPNp1_lateral","12833",NA,NA,NA,NA,NA,"Cachero 2010: pIP-b; Yu 2010: pIP8",NA,NA,NA,NA,"male-specific",NA,NA,NA,NA,NA,"fru_high",NA,NA,"72057,17709,28883","","Traced",345,0.946638107299805,"acetylcholine",4767,"acetylcholine",0.909461379051208,"acetylcholine",910793210,NA,TRUE,"INTERNEURON","visual_projection"
12835,3169,635,4176,3169,7345,NA,NA,"LT51",11157,"LT51_L","L","Prelim Roughly traced","visual_projection","LT51","VFB_jrmc24sm","LT51","VPNl&d1_medial","11157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73870,16020,25771","","Traced",635,0.761691987514496,"glutamate",19833,"glutamate",0.765665650367737,"glutamate",1702333588,NA,TRUE,"INTERNEURON","visual_projection"
12846,2638,1066,8354,2638,10992,NA,NA,"CB0581",12846,"GNG285(hb2335981561)_L","L","Prelim Roughly traced","cb_intrinsic","GNG285","VFB_jrmc2tqa","(hb2335981561)","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,"LB","TBD",NA,NA,NA,NA,NA,NA,NA,NA,NA,"62668,38895,32211","","Traced",1066,0.955610692501068,"acetylcholine",2226,"acetylcholine",0.952500998973846,"acetylcholine",1921212091,NA,TRUE,"INTERNEURON","cb_intrinsic"
12854,3033,877,5703,3033,8736,NA,NA,"CB0609",12854,"CB0609_R","R","Roughly traced","cb_intrinsic","CB0609","VFB_jrmc3fal",NA,"MX3","12854",NA,NA,NA,NA,NA,NA,NA,NA,"MX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43278,46824,22564","","Traced",877,0.814480185508728,"gaba",1702,"gaba",0.821562588214874,"gaba",1940896809,NA,TRUE,"INTERNEURON","cb_intrinsic"
12857,4612,1479,11048,4612,15660,NA,NA,NA,12857,"AVLP721m_R","R","Roughly traced","cb_intrinsic","AVLP721m","VFB_jrmc3jad",NA,"VLPl&d1_lateral","12857",NA,NA,NA,NA,NA,"Cachero 2010: aIP-c; Yu 2010: aIP1/aIP4/aSP10",NA,NA,NA,NA,"male-specific",NA,NA,NA,NA,NA,"fru_high",NA,NA,"23256,23674,22388","","Traced",1479,0.965554356575012,"acetylcholine",3126,"acetylcholine",0.962326169013977,"acetylcholine",2334828428,NA,TRUE,"INTERNEURON","cb_intrinsic"
12858,5040,1638,6146,5040,11186,NA,NA,"PPM1205",12858,"PPM1205_R","R","Roughly traced","cb_intrinsic","PPM1205","VFB_jrmc1j6y","PPM1205","SMPpm1","12858",NA,NA,NA,NA,NA,NA,NA,NA,"CG","23B_put1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43818,14867,30189","","Traced",1638,0.832491755485535,"dopamine",3168,"dopamine",0.841715693473816,"dopamine",2064787892,NA,TRUE,"INTERNEURON","cb_intrinsic"
12860,2834,1874,13916,2834,16750,NA,NA,"DNg44",12794,"DNg44_L","L","Prelim Roughly traced","descending_neuron","DNg44","VFB_jrmc37xn",NA,"MX12__prim","11820","early",13845,13834,"DNg44","xl",NA,NA,NA,NA,NA,NA,"biological variability mcns",NA,NA,NA,NA,NA,NA,NA,"51557,47925,28468","","Traced",1874,0.77845162153244,"glutamate",3597,"glutamate",0.779041051864624,"glutamate",3449153054,NA,TRUE,"INTERNEURON","descending_neuron"
12870,11142,1322,10392,11142,21534,NA,NA,"AVLP500",11697,"AVLP500_R","R","Roughly traced","cb_intrinsic","AVLP500","VFB_jrmc3izu","AVLP500","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37472,25394,37434","","Traced",1322,0.969596862792969,"acetylcholine",2720,"acetylcholine",0.96474951505661,"acetylcholine",1891824251,NA,TRUE,"INTERNEURON","cb_intrinsic"
12875,3023,771,5741,3023,8764,NA,NA,"CB0213",12209,"GNG549_L","L","Roughly traced","cb_intrinsic","GNG549","VFB_jrmc2ubg",NA,"putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65320,40894,28928","","Traced",771,0.744465053081512,"glutamate",1533,"glutamate",0.741895318031311,"glutamate",1894139668,NA,TRUE,"INTERNEURON","cb_intrinsic"
12876,3816,895,5629,3816,9445,NA,NA,"PS090b",NA,"PS090_R","R","Roughly traced","cb_intrinsic","PS090","VFB_jrmc1jn0","PS090","PSa1","12876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42012,35286,14368","","Traced",895,0.84337055683136,"gaba",3475,"gaba",0.836097776889801,"gaba",1346757690,NA,TRUE,"INTERNEURON","cb_intrinsic"
12880,2497,1411,10943,2497,13440,NA,NA,"cM01a",12697,"MeVC8_R","R","Roughly traced","visual_centrifugal","MeVC8","VFB_jrmc1utf",NA,"DM1_posterior","11849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47700,17419,34323","","Traced",1411,0.958232522010803,"acetylcholine",2798,"acetylcholine",0.961558878421783,"acetylcholine",1909762125,NA,TRUE,"INTERNEURON","visual_centrifugal"
12887,3668,1198,10104,3668,13772,NA,NA,"CL007",12887,"CL007_L","L","Roughly traced","cb_intrinsic","CL007","VFB_jrmc3bp8","CL007","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71448,16992,22754","","Traced",1198,0.960952699184418,"acetylcholine",2420,"acetylcholine",0.949490249156952,"acetylcholine",1809903753,NA,TRUE,"INTERNEURON","cb_intrinsic"
12889,1540,648,5948,1540,7488,NA,NA,NA,12889,"AVLP734m_L","L","Roughly traced","cb_intrinsic","AVLP734m","VFB_jrmc3jbs",NA,"LHl1","12889",NA,NA,NA,NA,NA,"Cachero 2010: aSP-k; Yu 2010: aSP8",NA,NA,NA,NA,"male-specific",NA,NA,NA,NA,NA,"fru_high",NA,NA,"73401,12678,25994","","Traced",648,0.849670052528381,"gaba",4614,"gaba",0.844671010971069,"gaba",905499083,NA,TRUE,"INTERNEURON","cb_intrinsic"
12904,4958,1602,13842,4958,18800,NA,NA,"PS180",12693,"PS180_R","R","Roughly traced","cb_intrinsic","PS180","VFB_jrmc1jsa","PS180","SMPpv2_ventral","12693",NA,NA,NA,NA,NA,NA,NA,NA,"CG","17A_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35253,18363,35860","","Traced",1602,0.965645134449005,"acetylcholine",3262,"acetylcholine",0.965213298797607,"acetylcholine",1920008510,NA,TRUE,"INTERNEURON","cb_intrinsic"
12905,2066,1563,12971,2066,15037,NA,NA,"SAD084",12186,"SAD084_L","L","Prelim Roughly traced","cb_intrinsic","SAD084","VFB_jrmc1ays","SAD084","putative_primary",NA,"early",NA,NA,NA,NA,NA,NA,NA,"CG","07B_put2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56476,21220,37596","","Traced",1563,0.955488681793213,"acetylcholine",3062,"acetylcholine",0.955081105232239,"acetylcholine",1974371816,NA,TRUE,"INTERNEURON","cb_intrinsic"
