"source","target","weight","layer","weight_norm"
21151,16474,14,"VPN_to_L1",0.0111731843575419
21151,16549,5,"VPN_to_L1",0.00399042298483639
21151,16628,16,"VPN_to_L1;L1_to_L2",0.0127693535514765
21151,16930,14,"VPN_to_L1;L1_to_L2",0.0111731843575419
21151,17054,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,17065,18,"VPN_to_L1;L1_to_L2",0.014365522745411
21151,17364,12,"VPN_to_L1;L1_to_L2",0.00957701516360734
21151,17987,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,18189,12,"VPN_to_L1;L1_to_L2",0.00957701516360734
21151,19454,32,"VPN_to_L1;L1_to_L2",0.0255387071029529
21151,19951,12,"VPN_to_L1",0.00957701516360734
21151,20399,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,20542,12,"VPN_to_L1;L1_to_L2",0.00957701516360734
21151,20917,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,21287,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,21548,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,22309,5,"VPN_to_L1",0.00399042298483639
21151,22935,5,"VPN_to_L1",0.00399042298483639
21151,23098,14,"VPN_to_L1;L1_to_L2",0.0111731843575419
21151,24363,6,"VPN_to_L1",0.00478850758180367
21151,24881,16,"VPN_to_L1",0.0127693535514765
21151,25584,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,29889,6,"VPN_to_L1",0.00478850758180367
21151,31006,6,"VPN_to_L1",0.00478850758180367
21151,34740,11,"VPN_to_L1",0.00877893056664006
21151,41852,12,"VPN_to_L1;L1_to_L2",0.00957701516360734
21151,42084,16,"VPN_to_L1;L1_to_L2",0.0127693535514765
21151,76505,24,"VPN_to_L1;L1_to_L2",0.0191540303272147
21151,514764,18,"VPN_to_L1;L1_to_L2",0.014365522745411
21151,523921,22,"VPN_to_L1;L1_to_L2",0.0175578611332801
21151,527536,15,"VPN_to_L1",0.0119712689545092
21151,527694,12,"VPN_to_L1;L1_to_L2",0.00957701516360734
21151,530085,11,"VPN_to_L1",0.00877893056664006
21151,531648,7,"VPN_to_L1",0.00558659217877095
21151,531983,10,"VPN_to_L1;L1_to_L2",0.00798084596967279
21151,531985,22,"VPN_to_L1;L1_to_L2",0.0175578611332801
21151,532199,62,"VPN_to_L1;L1_to_L2",0.0494812450119713
21159,10065,66,"L1_to_L2",0.111864406779661
21159,10264,11,"L1_to_L2",0.0186440677966102
21159,10333,70,"L1_to_L2",0.11864406779661
21159,10693,7,"L1_to_L2",0.011864406779661
21159,10776,16,"L1_to_L2",0.0271186440677966
21159,10989,36,"L1_to_L2",0.0610169491525424
21159,11463,9,"L1_to_L2",0.0152542372881356
21159,11670,9,"L1_to_L2",0.0152542372881356
21159,12033,12,"L1_to_L2",0.0203389830508475
21159,12110,25,"L1_to_L2",0.0423728813559322
21159,12250,6,"L1_to_L2",0.0101694915254237
21159,12278,13,"L1_to_L2",0.0220338983050847
21159,12577,11,"L1_to_L2",0.0186440677966102
21159,13240,6,"L1_to_L2",0.0101694915254237
21159,13256,9,"L1_to_L2",0.0152542372881356
21159,15999,8,"L1_to_L2",0.0135593220338983
21159,18648,7,"L1_to_L2",0.011864406779661
21159,19605,6,"L1_to_L2",0.0101694915254237
21159,19887,9,"L1_to_L2",0.0152542372881356
21159,21448,5,"L1_to_L2",0.00847457627118644
21159,26200,8,"L1_to_L2",0.0135593220338983
21159,26520,10,"L1_to_L2",0.0169491525423729
21159,27055,25,"L1_to_L2",0.0423728813559322
21159,35502,6,"L1_to_L2",0.0101694915254237
21159,52077,13,"L1_to_L2",0.0220338983050847
21159,55178,13,"L1_to_L2",0.0220338983050847
21159,63500,11,"L1_to_L2",0.0186440677966102
21159,97973,7,"L1_to_L2",0.011864406779661
21159,513550,8,"L1_to_L2",0.0135593220338983
21159,513690,5,"L1_to_L2",0.00847457627118644
21159,515575,38,"L1_to_L2",0.0644067796610169
21159,517193,51,"L1_to_L2",0.0864406779661017
21159,523821,12,"L1_to_L2",0.0203389830508475
21159,524470,6,"L1_to_L2",0.0101694915254237
21159,803433,36,"L1_to_L2",0.0610169491525424
21162,10005,10,"L1_to_L2",0.0606060606060606
21162,10030,11,"L1_to_L2",0.0666666666666667
21162,10038,13,"L1_to_L2",0.0787878787878788
21162,10070,12,"L1_to_L2",0.0727272727272727
21162,10406,5,"L1_to_L2",0.0303030303030303
21162,11047,6,"L1_to_L2",0.0363636363636364
21162,13050,8,"L1_to_L2",0.0484848484848485
21162,13798,8,"L1_to_L2",0.0484848484848485
21162,13920,7,"L1_to_L2",0.0424242424242424
21162,15999,5,"L1_to_L2",0.0303030303030303
21162,19309,9,"L1_to_L2",0.0545454545454545
21162,19445,10,"L1_to_L2",0.0606060606060606
21162,20199,9,"L1_to_L2",0.0545454545454545
21162,20757,19,"L1_to_L2",0.115151515151515
21162,20798,9,"L1_to_L2",0.0545454545454545
21162,21605,6,"L1_to_L2",0.0363636363636364
21162,24731,8,"L1_to_L2",0.0484848484848485
21162,514988,5,"L1_to_L2",0.0303030303030303
21162,522443,5,"L1_to_L2",0.0303030303030303
21164,10038,39,"L1_to_L2",0.122257053291536
21164,10065,47,"L1_to_L2",0.147335423197492
21164,10264,24,"L1_to_L2",0.0752351097178683
21164,10296,17,"L1_to_L2",0.0532915360501567
21164,10989,13,"L1_to_L2",0.0407523510971787
21164,11440,22,"L1_to_L2",0.0689655172413793
21164,12033,5,"L1_to_L2",0.0156739811912226
21164,12989,5,"L1_to_L2",0.0156739811912226
21164,14533,14,"L1_to_L2",0.0438871473354232
21164,14956,9,"L1_to_L2",0.0282131661442006
21164,26520,10,"L1_to_L2",0.0313479623824451
21164,30961,6,"L1_to_L2",0.0188087774294671
21164,126625,10,"L1_to_L2",0.0313479623824451
21164,513690,8,"L1_to_L2",0.0250783699059561
21164,519570,17,"L1_to_L2",0.0532915360501567
21164,522443,5,"L1_to_L2",0.0156739811912226
21164,523821,27,"L1_to_L2",0.0846394984326019
21164,524340,7,"L1_to_L2",0.0219435736677116
21164,524470,5,"L1_to_L2",0.0156739811912226
21164,530153,22,"L1_to_L2",0.0689655172413793
21164,803433,7,"L1_to_L2",0.0219435736677116
21165,10001,93,"VPN_to_L1;L1_to_L2;Relay_to_DN",0.0671965317919075
21165,10029,5,"VPN_to_L1",0.00361271676300578
21165,10053,7,"VPN_to_L1",0.00505780346820809
21165,10106,68,"VPN_to_L1;L1_to_L2",0.0491329479768786
21165,10117,44,"VPN_to_L1",0.0317919075144509
21165,10146,72,"VPN_to_L1;L1_to_L2",0.0520231213872832
21165,10277,44,"VPN_to_L1;L1_to_L2",0.0317919075144509
21165,10297,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,10558,8,"VPN_to_L1",0.00578034682080925
21165,10583,6,"VPN_to_L1",0.00433526011560694
21165,10584,9,"VPN_to_L1",0.0065028901734104
21165,10887,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,10989,14,"VPN_to_L1;L1_to_L2",0.0101156069364162
21165,11020,20,"VPN_to_L1",0.0144508670520231
21165,11137,58,"VPN_to_L1",0.0419075144508671
21165,11291,14,"VPN_to_L1;L1_to_L2",0.0101156069364162
21165,11397,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,11511,9,"VPN_to_L1",0.0065028901734104
21165,11677,20,"VPN_to_L1;L1_to_L2",0.0144508670520231
21165,11926,26,"VPN_to_L1;L1_to_L2",0.0187861271676301
21165,12110,10,"VPN_to_L1;L1_to_L2",0.00722543352601156
21165,12215,42,"VPN_to_L1;L1_to_L2",0.0303468208092486
21165,12419,14,"VPN_to_L1;L1_to_L2",0.0101156069364162
21165,13122,9,"VPN_to_L1",0.0065028901734104
21165,13671,6,"VPN_to_L1",0.00433526011560694
21165,13794,42,"VPN_to_L1;L1_to_L2",0.0303468208092486
21165,15414,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,15815,28,"VPN_to_L1;L1_to_L2",0.0202312138728324
21165,15861,20,"VPN_to_L1;L1_to_L2",0.0144508670520231
21165,16246,9,"VPN_to_L1",0.0065028901734104
21165,16459,60,"VPN_to_L1;L1_to_L2",0.0433526011560694
21165,16474,16,"VPN_to_L1",0.0115606936416185
21165,16549,5,"VPN_to_L1",0.00361271676300578
21165,16628,10,"VPN_to_L1;L1_to_L2",0.00722543352601156
21165,16887,10,"VPN_to_L1",0.00722543352601156
21165,17065,20,"VPN_to_L1;L1_to_L2",0.0144508670520231
21165,17284,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,17908,16,"VPN_to_L1;L1_to_L2",0.0115606936416185
21165,19260,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,19420,10,"VPN_to_L1;L1_to_L2",0.00722543352601156
21165,19454,60,"VPN_to_L1;L1_to_L2",0.0433526011560694
21165,19794,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,19951,10,"VPN_to_L1",0.00722543352601156
21165,20542,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,20673,10,"VPN_to_L1;L1_to_L2",0.00722543352601156
21165,21225,14,"VPN_to_L1;L1_to_L2",0.0101156069364162
21165,22034,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,22107,12,"VPN_to_L1",0.00867052023121387
21165,22309,9,"VPN_to_L1",0.0065028901734104
21165,23098,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,23392,10,"VPN_to_L1;L1_to_L2",0.00722543352601156
21165,25956,14,"VPN_to_L1",0.0101156069364162
21165,29889,5,"VPN_to_L1",0.00361271676300578
21165,31950,7,"VPN_to_L1",0.00505780346820809
21165,33761,5,"VPN_to_L1",0.00361271676300578
21165,34740,7,"VPN_to_L1",0.00505780346820809
21165,76505,44,"VPN_to_L1;L1_to_L2",0.0317919075144509
21165,514764,20,"VPN_to_L1;L1_to_L2",0.0144508670520231
21165,521012,18,"VPN_to_L1;L1_to_L2",0.0130057803468208
21165,523921,32,"VPN_to_L1;L1_to_L2",0.023121387283237
21165,527536,15,"VPN_to_L1",0.0108381502890173
21165,527694,12,"VPN_to_L1;L1_to_L2",0.00867052023121387
21165,527699,18,"VPN_to_L1;L1_to_L2",0.0130057803468208
21165,530085,6,"VPN_to_L1",0.00433526011560694
21165,531648,16,"VPN_to_L1",0.0115606936416185
21165,531983,20,"VPN_to_L1;L1_to_L2",0.0144508670520231
21165,531985,34,"VPN_to_L1;L1_to_L2",0.0245664739884393
21165,532199,22,"VPN_to_L1;L1_to_L2",0.0158959537572254
21168,10299,5,"L1_to_L2",0.178571428571429
21168,10417,5,"L1_to_L2",0.178571428571429
21168,11091,18,"L1_to_L2",0.642857142857143
21173,10070,72,"VPN_to_L1;L1_to_L2",0.0817253121452894
21173,10148,28,"VPN_to_L1",0.0317820658342792
21173,10502,21,"VPN_to_L1",0.0238365493757094
21173,11208,8,"VPN_to_L1",0.00908059023836549
21173,11452,5,"VPN_to_L1",0.00567536889897843
21173,11808,9,"VPN_to_L1",0.0102156640181612
21173,11943,14,"VPN_to_L1",0.0158910329171396
21173,12568,41,"VPN_to_L1",0.0465380249716232
21173,12627,30,"VPN_to_L1;L1_to_L2",0.0340522133938706
21173,13419,6,"VPN_to_L1",0.00681044267877412
21173,14373,18,"VPN_to_L1;L1_to_L2",0.0204313280363224
21173,14408,10,"VPN_to_L1;L1_to_L2",0.0113507377979569
21173,15340,9,"VPN_to_L1",0.0102156640181612
21173,17876,6,"VPN_to_L1",0.00681044267877412
21173,18020,23,"VPN_to_L1",0.0261066969353008
21173,18388,50,"VPN_to_L1;L1_to_L2",0.0567536889897843
21173,19686,18,"VPN_to_L1;L1_to_L2",0.0204313280363224
21173,24264,5,"VPN_to_L1",0.00567536889897843
21173,27776,10,"VPN_to_L1",0.0113507377979569
21173,28088,9,"VPN_to_L1",0.0102156640181612
21173,32153,17,"VPN_to_L1",0.0192962542565267
21173,39564,7,"VPN_to_L1",0.00794551645856981
21173,41954,6,"VPN_to_L1",0.00681044267877412
21173,42379,11,"VPN_to_L1",0.0124858115777526
21173,53403,7,"VPN_to_L1",0.00794551645856981
21173,74503,9,"VPN_to_L1",0.0102156640181612
21173,84547,6,"VPN_to_L1",0.00681044267877412
21173,99043,16,"VPN_to_L1;L1_to_L2",0.018161180476731
21173,516361,62,"VPN_to_L1;L1_to_L2",0.0703745743473326
21173,516429,6,"VPN_to_L1",0.00681044267877412
21173,516616,91,"VPN_to_L1",0.103291713961407
21173,517462,29,"VPN_to_L1",0.0329171396140749
21173,517465,14,"VPN_to_L1;L1_to_L2",0.0158910329171396
21173,518450,24,"VPN_to_L1;L1_to_L2",0.0272417707150965
21173,519141,7,"VPN_to_L1",0.00794551645856981
21173,523329,24,"VPN_to_L1;L1_to_L2",0.0272417707150965
21173,523923,6,"VPN_to_L1",0.00681044267877412
21173,525191,25,"VPN_to_L1",0.0283768444948922
21173,529959,5,"VPN_to_L1",0.00567536889897843
21173,531863,92,"VPN_to_L1;L1_to_L2",0.104426787741203
21173,543692,7,"VPN_to_L1",0.00794551645856981
21173,552128,11,"VPN_to_L1",0.0124858115777526
21173,915658,7,"VPN_to_L1",0.00794551645856981
21174,10760,128,"Relay_to_DN",1
21190,10360,7,"Relay_to_DN",1
21192,10782,55,"L1_to_L2",0.14745308310992
21192,11233,18,"L1_to_L2",0.0482573726541555
21192,11656,10,"L1_to_L2",0.0268096514745308
21192,12964,31,"L1_to_L2",0.0831099195710456
21192,13085,25,"L1_to_L2",0.0670241286863271
21192,13514,36,"L1_to_L2",0.096514745308311
21192,14651,90,"L1_to_L2",0.241286863270777
21192,14784,6,"L1_to_L2",0.0160857908847185
21192,20804,12,"L1_to_L2",0.032171581769437
21192,43096,10,"L1_to_L2",0.0268096514745308
21192,512039,19,"L1_to_L2",0.0509383378016086
21192,513160,8,"L1_to_L2",0.0214477211796247
21192,513537,9,"L1_to_L2",0.0241286863270777
21192,525408,44,"L1_to_L2",0.117962466487936
21193,10070,116,"VPN_to_L1;L1_to_L2",0.100086281276963
21193,10148,74,"VPN_to_L1",0.0638481449525453
21193,10219,52,"VPN_to_L1",0.0448662640207075
21193,10502,89,"VPN_to_L1",0.0767903364969802
21193,11370,42,"VPN_to_L1",0.0362381363244176
21193,11831,97,"VPN_to_L1",0.0836928386540121
21193,12391,10,"VPN_to_L1;L1_to_L2",0.00862812769628991
21193,13419,8,"VPN_to_L1",0.00690250215703192
21193,17849,5,"VPN_to_L1",0.00431406384814495
21193,19331,20,"VPN_to_L1;L1_to_L2",0.0172562553925798
21193,21162,5,"VPN_to_L1",0.00431406384814495
21193,23775,30,"VPN_to_L1;L1_to_L2",0.0258843830888697
21193,25830,18,"VPN_to_L1;L1_to_L2",0.0155306298533218
21193,26342,10,"VPN_to_L1;L1_to_L2",0.00862812769628991
21193,26499,6,"VPN_to_L1",0.00517687661777394
21193,27730,44,"VPN_to_L1;L1_to_L2",0.0379637618636756
21193,27776,10,"VPN_to_L1",0.00862812769628991
21193,32894,18,"VPN_to_L1;L1_to_L2",0.0155306298533218
21193,36878,60,"VPN_to_L1;L1_to_L2",0.0517687661777394
21193,46259,56,"VPN_to_L1;L1_to_L2",0.0483175150992235
21193,70337,5,"VPN_to_L1",0.00431406384814495
21193,73821,16,"VPN_to_L1",0.0138050043140638
21193,74503,5,"VPN_to_L1",0.00431406384814495
21193,79081,18,"VPN_to_L1",0.0155306298533218
21193,83676,10,"VPN_to_L1;L1_to_L2",0.00862812769628991
21193,90422,26,"VPN_to_L1",0.0224331320103538
21193,96574,12,"VPN_to_L1",0.0103537532355479
21193,98923,38,"VPN_to_L1;L1_to_L2",0.0327868852459016
21193,106493,14,"VPN_to_L1;L1_to_L2",0.0120793787748059
21193,111164,7,"VPN_to_L1",0.00603968938740293
21193,514422,14,"VPN_to_L1",0.0120793787748059
21193,514490,14,"VPN_to_L1",0.0120793787748059
21193,516363,40,"VPN_to_L1;L1_to_L2",0.0345125107851596
21193,517462,17,"VPN_to_L1",0.0146678170836928
21193,518657,14,"VPN_to_L1",0.0120793787748059
21193,519917,11,"VPN_to_L1",0.0094909404659189
21193,520903,58,"VPN_to_L1;L1_to_L2",0.0500431406384814
21193,520905,36,"VPN_to_L1",0.0310612597066437
21193,529959,10,"VPN_to_L1",0.00862812769628991
21193,555278,9,"VPN_to_L1",0.00776531492666091
21193,557095,15,"VPN_to_L1",0.0129421915444349
21199,10005,348,"VPN_to_L1;L1_to_L2",0.162845109967244
21199,10031,128,"VPN_to_L1;L1_to_L2",0.0598970519419747
21199,10771,8,"VPN_to_L1",0.00374356574637342
21199,10850,24,"VPN_to_L1;L1_to_L2",0.0112306972391203
21199,11291,22,"VPN_to_L1;L1_to_L2",0.0102948058025269
21199,11452,126,"VPN_to_L1",0.0589611605053814
21199,11579,10,"VPN_to_L1;L1_to_L2",0.00467945718296678
21199,11731,23,"VPN_to_L1",0.0107627515208236
21199,12051,24,"VPN_to_L1",0.0112306972391203
21199,12084,88,"VPN_to_L1",0.0411792232101076
21199,12792,124,"VPN_to_L1;L1_to_L2",0.058025269068788
21199,13441,78,"VPN_to_L1;L1_to_L2",0.0364997660271409
21199,14751,13,"VPN_to_L1",0.00608329433785681
21199,15927,36,"VPN_to_L1",0.0168460458586804
21199,16284,6,"VPN_to_L1",0.00280767430978007
21199,17953,40,"VPN_to_L1;L1_to_L2",0.0187178287318671
21199,17994,52,"VPN_to_L1;L1_to_L2",0.0243331773514272
21199,18138,16,"VPN_to_L1;L1_to_L2",0.00748713149274684
21199,18335,28,"VPN_to_L1;L1_to_L2",0.013102480112307
21199,18720,20,"VPN_to_L1;L1_to_L2",0.00935891436593355
21199,19066,124,"VPN_to_L1;L1_to_L2",0.058025269068788
21199,19376,5,"VPN_to_L1",0.00233972859148339
21199,19563,72,"VPN_to_L1;L1_to_L2",0.0336920917173608
21199,19961,16,"VPN_to_L1;L1_to_L2",0.00748713149274684
21199,20205,18,"VPN_to_L1;L1_to_L2",0.0084230229293402
21199,20582,40,"VPN_to_L1",0.0187178287318671
21199,21241,66,"VPN_to_L1;L1_to_L2",0.0308844174075807
21199,21271,12,"VPN_to_L1;L1_to_L2",0.00561534861956013
21199,21983,6,"VPN_to_L1",0.00280767430978007
21199,22014,6,"VPN_to_L1",0.00280767430978007
21199,22189,9,"VPN_to_L1",0.0042115114646701
21199,22434,18,"VPN_to_L1;L1_to_L2",0.0084230229293402
21199,23002,5,"VPN_to_L1",0.00233972859148339
21199,23134,6,"VPN_to_L1",0.00280767430978007
21199,23175,5,"VPN_to_L1",0.00233972859148339
21199,23377,10,"VPN_to_L1",0.00467945718296678
21199,23536,7,"VPN_to_L1",0.00327562002807674
21199,23867,10,"VPN_to_L1",0.00467945718296678
21199,24283,16,"VPN_to_L1",0.00748713149274684
21199,24592,5,"VPN_to_L1",0.00233972859148339
21199,24784,5,"VPN_to_L1",0.00233972859148339
21199,25023,35,"VPN_to_L1",0.0163781001403837
21199,25369,7,"VPN_to_L1",0.00327562002807674
21199,26199,36,"VPN_to_L1;L1_to_L2",0.0168460458586804
21199,26320,33,"VPN_to_L1",0.0154422087037904
21199,26993,9,"VPN_to_L1",0.0042115114646701
21199,27273,14,"VPN_to_L1",0.00655124005615349
21199,28944,5,"VPN_to_L1",0.00233972859148339
21199,29622,52,"VPN_to_L1;L1_to_L2",0.0243331773514272
21199,30280,6,"VPN_to_L1",0.00280767430978007
21199,30496,14,"VPN_to_L1",0.00655124005615349
21199,35228,10,"VPN_to_L1;L1_to_L2",0.00467945718296678
21199,36047,60,"VPN_to_L1;L1_to_L2",0.0280767430978007
21199,36322,14,"VPN_to_L1",0.00655124005615349
21199,36821,17,"VPN_to_L1",0.00795507721104352
21199,41540,14,"VPN_to_L1",0.00655124005615349
21199,47110,8,"VPN_to_L1",0.00374356574637342
21199,514249,7,"VPN_to_L1",0.00327562002807674
21199,516616,14,"VPN_to_L1",0.00655124005615349
21199,523317,56,"VPN_to_L1",0.0262049602246139
21199,524646,32,"VPN_to_L1;L1_to_L2",0.0149742629854937
21199,555803,6,"VPN_to_L1",0.00280767430978007
21199,565505,13,"VPN_to_L1",0.00608329433785681
21200,10264,29,"L1_to_L2",0.432835820895522
21200,10366,7,"L1_to_L2",0.104477611940299
21200,11373,17,"L1_to_L2",0.253731343283582
21200,33105,8,"L1_to_L2",0.119402985074627
21200,513550,6,"L1_to_L2",0.0895522388059701
21208,10118,16,"L1_to_L2",0.0492307692307692
21208,10249,32,"L1_to_L2",0.0984615384615385
21208,10323,7,"L1_to_L2",0.0215384615384615
21208,10674,37,"L1_to_L2",0.113846153846154
21208,11047,14,"L1_to_L2",0.0430769230769231
21208,11846,9,"L1_to_L2",0.0276923076923077
21208,11961,9,"L1_to_L2",0.0276923076923077
21208,12452,16,"L1_to_L2",0.0492307692307692
21208,13894,18,"L1_to_L2",0.0553846153846154
21208,18754,9,"L1_to_L2",0.0276923076923077
21208,24597,5,"L1_to_L2",0.0153846153846154
21208,28043,6,"L1_to_L2",0.0184615384615385
21208,28160,39,"L1_to_L2",0.12
21208,35790,44,"L1_to_L2",0.135384615384615
21208,57832,6,"L1_to_L2",0.0184615384615385
21208,517196,9,"L1_to_L2",0.0276923076923077
21208,522961,23,"L1_to_L2",0.0707692307692308
21208,532569,14,"L1_to_L2",0.0430769230769231
21208,555227,12,"L1_to_L2",0.0369230769230769
21209,10110,9,"L1_to_L2",0.036734693877551
21209,10166,23,"L1_to_L2",0.0938775510204082
21209,10672,7,"L1_to_L2",0.0285714285714286
21209,11180,14,"L1_to_L2",0.0571428571428571
21209,11199,9,"L1_to_L2",0.036734693877551
21209,11371,6,"L1_to_L2",0.0244897959183673
21209,11706,13,"L1_to_L2",0.0530612244897959
21209,13301,9,"L1_to_L2",0.036734693877551
21209,26862,34,"L1_to_L2",0.138775510204082
21209,513831,39,"L1_to_L2",0.159183673469388
21209,517193,18,"L1_to_L2",0.073469387755102
21209,518721,5,"L1_to_L2",0.0204081632653061
21209,519396,12,"L1_to_L2",0.0489795918367347
21209,522335,28,"L1_to_L2",0.114285714285714
21209,525408,13,"L1_to_L2",0.0530612244897959
21209,532909,6,"L1_to_L2",0.0244897959183673
21216,10118,43,"L1_to_L2",0.106965174129353
21216,10249,40,"L1_to_L2",0.0995024875621891
21216,10377,6,"L1_to_L2",0.0149253731343284
21216,10752,42,"L1_to_L2",0.104477611940299
21216,10776,11,"L1_to_L2",0.027363184079602
21216,10800,22,"L1_to_L2",0.054726368159204
21216,11163,8,"L1_to_L2",0.0199004975124378
21216,11726,20,"L1_to_L2",0.0497512437810945
21216,11961,39,"L1_to_L2",0.0970149253731343
21216,13021,7,"L1_to_L2",0.0174129353233831
21216,14408,12,"L1_to_L2",0.0298507462686567
21216,17214,7,"L1_to_L2",0.0174129353233831
21216,18754,7,"L1_to_L2",0.0174129353233831
21216,57832,14,"L1_to_L2",0.0348258706467662
21216,69537,7,"L1_to_L2",0.0174129353233831
21216,82376,5,"L1_to_L2",0.0124378109452736
21216,513388,7,"L1_to_L2",0.0174129353233831
21216,514432,6,"L1_to_L2",0.0149253731343284
21216,514858,18,"L1_to_L2",0.0447761194029851
21216,516845,12,"L1_to_L2",0.0298507462686567
21216,519413,27,"L1_to_L2",0.0671641791044776
21216,522966,8,"L1_to_L2",0.0199004975124378
21216,581131,34,"L1_to_L2",0.0845771144278607
21224,10783,33,"Relay_to_DN",1
21225,10001,156,"VPN_to_L1;L1_to_L2;Relay_to_DN",0.110716820440028
21225,10117,49,"VPN_to_L1",0.0347764371894961
21225,10146,96,"VPN_to_L1;L1_to_L2",0.0681334279630944
21225,10277,52,"VPN_to_L1;L1_to_L2",0.0369056068133428
21225,10297,20,"VPN_to_L1;L1_to_L2",0.014194464158978
21225,10480,6,"VPN_to_L1",0.0042583392476934
21225,10558,12,"VPN_to_L1",0.0085166784953868
21225,10583,6,"VPN_to_L1",0.0042583392476934
21225,10601,9,"VPN_to_L1",0.0063875088715401
21225,10887,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,10923,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,10989,26,"VPN_to_L1;L1_to_L2",0.0184528034066714
21225,11020,10,"VPN_to_L1",0.007097232079489
21225,11137,85,"VPN_to_L1",0.0603264726756565
21225,11291,22,"VPN_to_L1;L1_to_L2",0.0156139105748758
21225,12215,36,"VPN_to_L1;L1_to_L2",0.0255500354861604
21225,13051,11,"VPN_to_L1",0.0078069552874379
21225,13588,8,"VPN_to_L1",0.0056777856635912
21225,13794,40,"VPN_to_L1;L1_to_L2",0.028388928317956
21225,15815,24,"VPN_to_L1;L1_to_L2",0.0170333569907736
21225,16246,11,"VPN_to_L1",0.0078069552874379
21225,16459,50,"VPN_to_L1;L1_to_L2",0.035486160397445
21225,16475,14,"VPN_to_L1;L1_to_L2",0.0099361249112846
21225,16628,14,"VPN_to_L1;L1_to_L2",0.0099361249112846
21225,16887,12,"VPN_to_L1",0.0085166784953868
21225,16930,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,17364,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,17908,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,18127,20,"VPN_to_L1;L1_to_L2",0.014194464158978
21225,19420,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,19454,62,"VPN_to_L1;L1_to_L2",0.0440028388928318
21225,19794,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,19951,16,"VPN_to_L1",0.0113555713271824
21225,20588,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,20808,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,20917,18,"VPN_to_L1;L1_to_L2",0.0127750177430802
21225,21165,14,"VPN_to_L1;L1_to_L2",0.0099361249112846
21225,21548,14,"VPN_to_L1;L1_to_L2",0.0099361249112846
21225,21641,14,"VPN_to_L1;L1_to_L2",0.0099361249112846
21225,21804,10,"VPN_to_L1;L1_to_L2",0.007097232079489
21225,23098,22,"VPN_to_L1;L1_to_L2",0.0156139105748758
21225,23392,14,"VPN_to_L1;L1_to_L2",0.0099361249112846
21225,27194,5,"VPN_to_L1",0.0035486160397445
21225,30883,10,"VPN_to_L1;L1_to_L2",0.007097232079489
21225,34740,5,"VPN_to_L1",0.0035486160397445
21225,41154,11,"VPN_to_L1",0.0078069552874379
21225,76505,22,"VPN_to_L1;L1_to_L2",0.0156139105748758
21225,76637,12,"VPN_to_L1;L1_to_L2",0.0085166784953868
21225,85544,16,"VPN_to_L1;L1_to_L2",0.0113555713271824
21225,514764,32,"VPN_to_L1;L1_to_L2",0.0227111426543648
21225,523921,28,"VPN_to_L1;L1_to_L2",0.0198722498225692
21225,527536,13,"VPN_to_L1",0.0092264017033357
21225,530085,18,"VPN_to_L1",0.0127750177430802
21225,531648,18,"VPN_to_L1",0.0127750177430802
21225,531985,94,"VPN_to_L1;L1_to_L2",0.0667139815471966
21225,532199,44,"VPN_to_L1;L1_to_L2",0.0312278211497516
21231,10360,6,"Relay_to_DN",1
21237,10360,8,"Relay_to_DN",1
21238,10005,212,"VPN_to_L1;L1_to_L2",0.109674081738231
21238,10031,80,"VPN_to_L1;L1_to_L2",0.041386445938955
21238,10212,9,"VPN_to_L1",0.00465597516813244
21238,10850,60,"VPN_to_L1;L1_to_L2",0.0310398344542162
21238,10875,36,"VPN_to_L1;L1_to_L2",0.0186239006725297
21238,11291,10,"VPN_to_L1;L1_to_L2",0.00517330574236937
21238,11452,122,"VPN_to_L1",0.0631143300569064
21238,11731,27,"VPN_to_L1",0.0139679255043973
21238,12051,33,"VPN_to_L1",0.0170719089498189
21238,12084,43,"VPN_to_L1",0.0222452146921883
